Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 17:44:28.144011,25.0,44.0,324,28,0
2025-07-10 17:44:33.873674,25.0,44.0,388,0,1
2025-07-10 17:44:39.613073,25.0,46.0,351,0,0
2025-07-10 17:44:45.324532,25.0,73.0,423,0,1
2025-07-10 17:44:51.049165,25.0,73.0,388,34,0
2025-07-10 17:44:56.765658,25.0,61.0,12,16,1
2025-07-10 17:45:02.520768,26.0,54.0,8,4,0
2025-07-10 17:45:08.194255,26.0,50.0,8,0,1
2025-07-10 17:45:13.902252,25.0,47.0,6,0,1
2025-07-10 17:45:19.678014,25.0,45.0,4,194,0
2025-07-10 17:45:25.417560,26.0,46.0,10,0,1
2025-07-10 17:45:31.136067,25.0,44.0,459,7,0
2025-07-10 17:45:36.850271,26.0,45.0,221,0,1
2025-07-10 17:45:42.574292,25.0,44.0,259,133,0
2025-07-10 17:45:48.287434,26.0,45.0,283,30,0
2025-07-10 17:45:54.172983,26.0,45.0,368,50,0
2025-07-10 17:45:59.845392,25.0,44.0,296,0,1
2025-07-10 17:46:05.587503,25.0,44.0,213,50,0
2025-07-10 17:46:11.322038,25.0,44.0,185,208,0
2025-07-10 17:46:17.045348,25.0,44.0,155,0,0
2025-07-10 17:46:22.761919,25.0,44.0,131,50,1
2025-07-10 17:46:28.534144,25.0,44.0,95,40,0
2025-07-10 17:46:34.289680,25.0,44.0,101,0,0
2025-07-10 17:46:39.975458,25.0,44.0,114,0,1
2025-07-10 17:46:45.672441,25.0,45.0,136,116,0
2025-07-10 17:46:51.374312,25.0,45.0,174,55,0
2025-07-10 17:46:57.125431,25.0,45.0,175,116,0
2025-07-10 17:47:02.811240,25.0,44.0,161,0,0
2025-07-10 17:47:08.525533,25.0,45.0,169,0,0
2025-07-10 17:47:14.211397,25.0,44.0,186,0,1
2025-07-10 17:47:19.928138,25.0,44.0,169,0,0
2025-07-10 17:47:25.615630,25.0,44.0,181,0,0
2025-07-10 17:47:31.349397,25.0,44.0,157,1,0
2025-07-10 17:47:37.040421,25.0,44.0,149,4,0
2025-07-10 17:47:42.869548,25.0,44.0,252,2,0
2025-07-10 17:47:48.555529,25.0,44.0,354,1,0
2025-07-10 17:47:54.289719,26.0,45.0,388,2,0
2025-07-10 17:48:00.018786,25.0,44.0,521,58,0
2025-07-10 17:48:05.692310,25.0,44.0,328,4,1
2025-07-10 17:48:11.633601,25.0,44.0,321,1,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 17:48:21.464891,25.0,44.0,312,51,1
2025-07-10 17:48:27.194283,25.0,44.0,512,133,0
2025-07-10 17:48:32.916168,25.0,44.0,34,68,1
2025-07-10 17:48:38.640802,26.0,45.0,20,175,0
2025-07-10 17:48:44.378639,25.0,44.0,21,103,1
2025-07-10 17:48:50.092754,25.0,44.0,16,5,0
2025-07-10 17:48:55.802860,25.0,44.0,594,36,1
2025-07-10 17:49:01.522502,25.0,44.0,350,6,1
2025-07-10 17:49:07.256991,25.0,44.0,328,23,0
2025-07-10 17:49:13.202810,25.0,44.0,349,66,0
2025-07-10 17:49:18.947725,25.0,44.0,352,51,0
2025-07-10 17:49:24.638010,25.0,44.0,387,7,0
2025-07-10 17:49:30.332697,25.0,44.0,392,5,0
2025-07-10 17:49:36.014193,25.0,45.0,396,6,1
2025-07-10 17:49:41.697505,25.0,44.0,479,6,1
2025-07-10 17:49:47.381059,25.0,44.0,472,6,1
2025-07-10 17:49:53.069805,25.0,44.0,463,78,0
2025-07-10 17:49:58.781090,25.0,44.0,469,6,0
2025-07-10 17:50:04.510965,25.0,45.0,465,9,0
2025-07-10 17:50:10.231389,25.0,45.0,402,7,0
2025-07-10 17:50:15.959028,25.0,45.0,396,7,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 17:50:28.928036,25.0,44.0,126,6,1
2025-07-10 17:50:34.709567,25.0,44.0,47,35,1
2025-07-10 17:50:40.453580,25.0,44.0,52,9,1
2025-07-10 17:50:46.189729,25.0,44.0,44,69,0
2025-07-10 17:50:51.922343,25.0,44.0,599,101,1
2025-07-10 17:50:57.647801,25.0,45.0,664,63,1
2025-07-10 17:51:03.417798,25.0,45.0,410,14,0
2025-07-10 17:51:09.102683,26.0,46.0,451,11,1
2025-07-10 17:51:14.783929,26.0,46.0,463,7,0
2025-07-10 17:51:20.491582,26.0,45.0,491,75,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 17:53:21.780177,26.0,45.0,391,74,0
2025-07-10 17:53:27.521486,26.0,45.0,66,19,0
2025-07-10 17:53:33.265910,26.0,45.0,31,16,1
2025-07-10 17:53:39.034921,26.0,45.0,582,51,0
2025-07-10 17:53:44.872353,26.0,44.0,456,19,0
2025-07-10 17:53:50.618761,26.0,44.0,487,49,1
2025-07-10 17:53:56.341035,26.0,44.0,492,37,0
2025-07-10 17:54:02.055453,26.0,45.0,681,56,1
2025-07-10 17:54:07.800767,26.0,45.0,377,130,1
2025-07-10 17:54:13.546427,26.0,44.0,517,159,1
2025-07-10 17:54:19.295394,26.0,45.0,317,192,0
2025-07-10 17:54:25.011279,26.0,45.0,317,70,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 17:55:09.557661,26.0,44.0,764,57,1
2025-07-10 17:55:15.281595,26.0,44.0,132,26,0
2025-07-10 17:55:21.001087,26.0,45.0,41,22,1
2025-07-10 17:55:26.784519,25.0,44.0,37,23,0
2025-07-10 17:55:32.575683,26.0,45.0,43,23,1
2025-07-10 17:55:38.261286,25.0,44.0,311,21,0
2025-07-10 17:55:43.994034,26.0,45.0,303,23,0
2025-07-10 17:55:49.841822,25.0,44.0,323,23,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 17:56:15.350847,25.0,45.0,716,309,1
2025-07-10 17:56:21.077357,25.0,45.0,47,24,0
2025-07-10 17:56:26.808739,25.0,46.0,20,155,1
2025-07-10 17:56:32.556817,25.0,46.0,19,24,1
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 17:59:05.978275,25.0,46.0,608,168,1
2025-07-10 17:59:11.718900,25.0,47.0,19,337,1
2025-07-10 17:59:17.467208,25.0,47.0,13,31,1
2025-07-10 17:59:23.184316,25.0,47.0,15,29,0
2025-07-10 17:59:28.874789,25.0,46.0,13,101,1
2025-07-10 17:59:34.619331,25.0,46.0,12,55,1
2025-07-10 17:59:40.349106,25.0,46.0,499,85,1
2025-07-10 17:59:46.034634,25.0,46.0,418,31,0
2025-07-10 17:59:51.722838,25.0,46.0,396,32,1
2025-07-10 17:59:57.412935,25.0,46.0,397,31,1
2025-07-10 18:00:03.089981,25.0,46.0,394,34,1
2025-07-10 18:00:08.778774,25.0,46.0,392,32,1
2025-07-10 18:00:14.480645,25.0,46.0,385,33,1
2025-07-10 18:00:20.190870,25.0,46.0,411,34,1
2025-07-10 18:00:25.905886,26.0,47.0,383,32,1
2025-07-10 18:00:31.605494,25.0,46.0,382,292,1
2025-07-10 18:00:37.304299,26.0,47.0,377,34,1
2025-07-10 18:00:43.189804,25.0,46.0,372,87,0
2025-07-10 18:00:48.974453,26.0,46.0,395,35,0
2025-07-10 18:00:54.665095,25.0,45.0,363,36,1
2025-07-10 18:01:00.446480,26.0,47.0,366,33,0
2025-07-10 18:01:06.148157,26.0,46.0,356,32,0
2025-07-10 18:01:11.867314,26.0,47.0,529,36,1
2025-07-10 18:01:17.560875,26.0,46.0,355,53,0
2025-07-10 18:01:23.355638,26.0,46.0,344,353,1
2025-07-10 18:01:29.247930,26.0,46.0,370,82,0
2025-07-10 18:01:34.956850,26.0,46.0,368,33,0
2025-07-10 18:01:40.687103,26.0,46.0,337,33,0
2025-07-10 18:01:46.373813,26.0,46.0,374,647,1
2025-07-10 18:01:52.089993,26.0,46.0,350,307,0
2025-07-10 18:01:58.008366,26.0,46.0,338,82,0
2025-07-10 18:02:03.751500,26.0,46.0,339,40,0
2025-07-10 18:02:09.446137,26.0,46.0,356,37,0
2025-07-10 18:02:15.139797,26.0,46.0,341,36,0
2025-07-10 18:02:20.832082,26.0,46.0,766,35,1
2025-07-10 18:02:26.526488,26.0,46.0,749,279,1
2025-07-10 18:02:32.221604,26.0,46.0,765,40,1
2025-07-10 18:02:37.917860,26.0,46.0,467,38,1
2025-07-10 18:02:43.790121,26.0,46.0,461,36,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 18:02:54.920764,26.0,45.0,459,39,1
2025-07-10 18:03:00.668133,26.0,46.0,433,67,0
2025-07-10 18:03:06.401429,26.0,46.0,19,815,0
2025-07-10 18:03:12.114726,26.0,46.0,15,47,1
2025-07-10 18:03:17.824280,26.0,46.0,15,741,0
2025-07-10 18:03:23.546533,26.0,46.0,18,815,1
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 18:11:12.347244,26.0,46.0,609,65,0
2025-07-10 18:11:17.369297,26.0,46.0,110,66,1
2025-07-10 18:11:24.759989,26.0,47.0,105,762,1
2025-07-10 18:11:29.779048,26.0,46.0,24,20,0
2025-07-10 18:11:34.811000,26.0,46.0,24,1,1
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 18:12:40.195916,26.0,46.0,83,148,1
2025-07-10 18:12:45.225400,26.0,46.0,24,0,0
2025-07-10 18:12:50.285739,26.0,47.0,46,0,1
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 18:14:12.626267,26.0,46.0,10,931,1
2025-07-10 18:14:17.659439,26.0,46.0,0,885,1
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 18:16:24.075606,26.0,47.0,766,319,0
2025-07-10 18:16:29.121855,nan,nan,41,120,1
2025-07-10 18:16:34.151385,26.0,47.0,766,877,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 18:20:08.505165,26.0,47.0,164,245,1
2025-07-10 18:20:13.535896,26.0,47.0,4,822,1
2025-07-10 18:20:18.582005,26.0,48.0,0,9,1
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 18:24:35.412532,26.0,47.0,185,14,1
2025-07-10 18:24:42.096315,26.0,47.0,0,15,0
2025-07-10 18:24:47.131581,26.0,49.0,1,14,0
2025-07-10 18:24:52.164458,26.0,49.0,0,784,1
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 18:25:59.556130,26.0,49.0,175,25,1
2025-07-10 18:26:04.589852,26.0,48.0,134,18,1
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 18:32:26.471925,26.0,49.0,33,114,0
2025-07-10 18:32:31.781082,26.0,49.0,42,112,1
2025-07-10 18:32:37.113895,26.0,50.0,21,640,0
2025-07-10 18:32:42.473321,26.0,49.0,28,361,1
2025-07-10 18:32:47.846576,26.0,49.0,767,111,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 18:34:18.322480,26.0,49.0,649,116,1
2025-07-10 18:34:23.653666,26.0,49.0,494,113,1
2025-07-10 18:34:29.018235,26.0,49.0,27,115,0
2025-07-10 18:34:34.413236,26.0,49.0,11,881,1
2025-07-10 18:34:39.825042,26.0,49.0,10,881,1
2025-07-10 18:34:45.206973,26.0,49.0,211,114,1
2025-07-10 18:34:50.565163,26.0,49.0,133,118,1
2025-07-10 18:34:55.947144,26.0,49.0,132,112,0
2025-07-10 18:35:01.298392,26.0,49.0,189,352,0
2025-07-10 18:35:06.672708,26.0,49.0,2,27,1
2025-07-10 18:35:12.052672,26.0,49.0,169,0,1
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 18:36:40.982749,26.0,49.0,11,0,1
2025-07-10 18:36:46.391330,26.0,49.0,2,0,1
2025-07-10 18:36:51.829232,26.0,50.0,194,26,0
2025-07-10 18:36:57.204533,26.0,50.0,8,0,1
2025-07-10 18:37:02.553339,26.0,50.0,10,0,1
2025-07-10 18:37:07.932555,26.0,50.0,13,12,0
2025-07-10 18:37:13.338187,26.0,49.0,636,54,1
2025-07-10 18:37:18.727648,26.0,49.0,693,30,0
2025-07-10 18:37:24.147528,26.0,49.0,14,0,1
2025-07-10 18:37:30.922505,26.0,49.0,6,422,1
2025-07-10 18:37:36.296529,26.0,49.0,0,28,0
2025-07-10 18:37:41.679608,nan,nan,1,7,0
2025-07-10 18:37:47.043547,26.0,49.0,2,271,0
2025-07-10 18:37:52.417093,26.0,49.0,1,22,0
2025-07-10 18:37:57.818707,26.0,49.0,500,177,1
2025-07-10 18:38:03.179412,26.0,49.0,580,0,1
2025-07-10 18:38:08.526843,26.0,49.0,768,306,1
2025-07-10 18:38:13.891080,26.0,49.0,765,0,0
2025-07-10 18:38:19.260625,26.0,49.0,765,756,0
2025-07-10 18:38:24.617127,26.0,49.0,765,0,1
2025-07-10 18:38:29.994079,26.0,49.0,765,419,1
2025-07-10 18:38:35.366992,26.0,50.0,766,337,0
2025-07-10 18:38:40.749449,26.0,50.0,766,0,0
2025-07-10 18:38:46.129782,26.0,50.0,765,0,0
2025-07-10 18:38:51.498557,26.0,50.0,766,395,0
2025-07-10 18:38:56.867980,26.0,50.0,767,41,0
2025-07-10 18:39:02.248226,26.0,50.0,765,50,0
2025-07-10 18:39:07.601103,26.0,50.0,766,759,1
2025-07-10 18:39:12.978232,26.0,50.0,766,0,0
2025-07-10 18:39:18.354421,26.0,50.0,764,0,0
2025-07-10 18:39:23.724324,26.0,50.0,764,42,1
2025-07-10 18:39:29.101309,26.0,50.0,766,0,1
2025-07-10 18:39:34.451283,26.0,50.0,764,46,0
2025-07-10 18:39:39.833496,26.0,50.0,764,82,1
2025-07-10 18:39:45.189237,26.0,50.0,692,0,1
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 18:43:43.285598,26.0,50.0,453,69,0
2025-07-10 18:43:48.669889,26.0,50.0,234,7,1
2025-07-10 18:43:54.062735,26.0,50.0,765,9,0
2025-07-10 18:43:59.455651,26.0,50.0,763,17,1
2025-07-10 18:44:04.843821,26.0,50.0,20,595,0
2025-07-10 18:44:10.244478,26.0,50.0,19,6,0
2025-07-10 18:44:15.616401,26.0,50.0,17,190,1
2025-07-10 18:44:21.022925,26.0,50.0,481,6,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 20:08:48.204707,26.0,50.0,76,110,0
2025-07-10 20:08:53.559040,26.0,50.0,74,109,1
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 20:09:06.069311,nan,nan,74,138,0
2025-07-10 20:09:11.443545,26.0,36.0,7,108,0
2025-07-10 20:09:16.824485,26.0,37.0,139,108,1
2025-07-10 20:09:22.209323,26.0,37.0,127,327,0
2025-07-10 20:09:27.549955,26.0,37.0,131,108,1
2025-07-10 20:09:32.938077,26.0,37.0,131,125,1
2025-07-10 20:09:38.313106,26.0,38.0,127,107,1
2025-07-10 20:09:43.684870,26.0,37.0,127,205,0
2025-07-10 20:09:49.066684,26.0,37.0,127,206,0
2025-07-10 20:09:54.432454,26.0,37.0,123,111,0
2025-07-10 20:09:59.806878,26.0,37.0,125,172,1
2025-07-10 20:10:05.194714,26.0,37.0,120,110,1
2025-07-10 20:10:10.539336,26.0,37.0,122,124,0
2025-07-10 20:10:15.916637,26.0,37.0,121,137,1
2025-07-10 20:10:21.299197,26.0,37.0,122,235,0
2025-07-10 20:10:26.698621,26.0,37.0,117,109,0
2025-07-10 20:10:32.073575,26.0,37.0,120,189,0
2025-07-10 20:10:37.437994,26.0,37.0,116,114,0
2025-07-10 20:10:42.804497,26.0,37.0,113,222,0
2025-07-10 20:10:48.192557,26.0,37.0,114,125,0
2025-07-10 20:10:53.562352,26.0,37.0,112,327,0
2025-07-10 20:10:58.934563,26.0,37.0,114,119,0
2025-07-10 20:11:04.313090,26.0,37.0,113,147,0
2025-07-10 20:11:09.696631,26.0,36.0,112,159,0
2025-07-10 20:11:15.063701,26.0,37.0,111,255,1
2025-07-10 20:11:20.431014,26.0,37.0,111,134,1
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 20:16:06.304200,26.0,37.0,96,113,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 20:18:54.151228,26.0,37.0,76,113,1
2025-07-10 20:18:59.518102,26.0,39.0,74,249,1
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 20:28:02.653538,26.0,40.0,65,135,0
2025-07-10 20:28:08.027662,26.0,40.0,62,121,0
2025-07-10 20:28:13.393509,26.0,43.0,63,126,0
2025-07-10 20:28:18.799341,26.0,43.0,61,199,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 20:40:47.652920,26.0,43.0,24,128,0
2025-07-10 20:40:52.978887,26.0,43.0,255,138,1
2025-07-10 20:40:58.376173,26.0,42.0,2,335,0
2025-07-10 20:41:03.733737,26.0,42.0,2,127,0
2025-07-10 20:41:09.102569,26.0,42.0,23,185,0
2025-07-10 20:41:14.461142,26.0,42.0,0,305,1
2025-07-10 20:41:19.830249,26.0,42.0,25,138,0
2025-07-10 20:41:25.202361,26.0,42.0,27,127,1
2025-07-10 20:41:30.562215,26.0,43.0,27,179,0
2025-07-10 20:41:35.929064,26.0,43.0,31,125,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 20:42:11.905766,26.0,43.0,29,198,1
2025-07-10 20:42:17.235580,26.0,43.0,30,128,0
2025-07-10 20:42:22.595355,26.0,43.0,31,245,0
2025-07-10 20:42:27.954873,26.0,44.0,29,405,0
2025-07-10 20:42:33.339348,26.0,43.0,1,174,0
2025-07-10 20:42:38.702650,26.0,43.0,2,139,0
2025-07-10 20:42:44.071753,26.0,43.0,2,177,0
2025-07-10 20:42:49.434432,26.0,43.0,2,127,0
2025-07-10 20:42:54.801838,26.0,43.0,0,170,1
2025-07-10 20:43:00.157052,26.0,43.0,0,128,0
2025-07-10 20:43:05.481662,26.0,43.0,29,191,0
2025-07-10 20:43:10.837893,26.0,43.0,33,126,0
2025-07-10 20:43:16.205041,26.0,43.0,29,127,0
2025-07-10 20:43:21.568231,26.0,43.0,29,130,0
2025-07-10 20:43:26.935292,26.0,43.0,31,127,0
2025-07-10 20:43:32.301686,26.0,43.0,29,894,0
2025-07-10 20:43:37.692973,26.0,44.0,25,127,1
2025-07-10 20:43:43.063462,26.0,44.0,22,141,0
2025-07-10 20:43:48.454011,26.0,44.0,21,196,1
2025-07-10 20:43:53.855952,26.0,44.0,27,166,0
2025-07-10 20:43:59.205185,26.0,44.0,27,149,0
2025-07-10 20:44:04.561516,26.0,44.0,27,127,0
2025-07-10 20:44:09.875012,26.0,44.0,23,130,0
2025-07-10 20:44:15.219912,26.0,44.0,24,136,0
2025-07-10 20:44:20.558497,27.0,44.0,25,128,1
2025-07-10 20:44:25.891493,26.0,44.0,27,133,1
2025-07-10 20:44:31.216148,26.0,44.0,26,127,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 20:44:33.111472,26.0,43.0,28,130,0
2025-07-10 20:44:38.442998,26.0,43.0,3,256,0
2025-07-10 20:44:43.808138,26.0,43.0,4,168,1
2025-07-10 20:44:49.166651,nan,nan,3,216,0
2025-07-10 20:44:54.530358,26.0,44.0,16,128,1
2025-07-10 20:44:59.899469,26.0,44.0,18,130,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 20:45:05.178597,26.0,44.0,25,130,0
2025-07-10 20:45:10.509297,26.0,44.0,20,178,1
2025-07-10 20:45:15.881167,26.0,44.0,0,167,1
2025-07-10 20:45:21.287092,26.0,44.0,41,171,0
2025-07-10 20:45:26.634369,26.0,44.0,36,244,1
2025-07-10 20:45:32.006185,26.0,44.0,20,321,1
2025-07-10 20:45:37.366027,26.0,44.0,19,182,1
2025-07-10 20:45:42.725562,26.0,44.0,21,310,1
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 20:47:44.497083,26.0,44.0,23,131,0
2025-07-10 20:47:49.818728,26.0,44.0,24,166,0
2025-07-10 20:47:55.122574,26.0,43.0,18,130,0
2025-07-10 20:48:00.449917,26.0,43.0,19,131,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 20:48:12.162212,26.0,43.0,1,132,1
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 20:49:16.042223,26.0,43.0,20,129,0
2025-07-10 20:49:21.367256,26.0,42.0,51,526,1
2025-07-10 20:49:26.732815,26.0,44.0,52,410,1
2025-07-10 20:49:32.102818,26.0,44.0,341,896,1
2025-07-10 20:49:37.458710,26.0,44.0,214,134,1
2025-07-10 20:49:42.815807,26.0,44.0,54,141,1
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 20:50:12.836907,26.0,44.0,50,191,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 22:05:58.383151,26.0,43.0,26,156,0
2025-07-10 22:06:03.714082,26.0,44.0,23,157,0
2025-07-10 22:06:09.089861,24.0,45.0,64,156,0
2025-07-10 22:06:14.436455,24.0,45.0,27,223,0
2025-07-10 22:06:19.812908,24.0,45.0,762,207,0
2025-07-10 22:06:25.188891,24.0,45.0,18,426,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 22:08:32.296370,24.0,45.0,30,155,0
2025-07-10 22:08:37.625122,24.0,45.0,258,205,0
2025-07-10 22:08:42.992188,24.0,45.0,63,154,0
2025-07-10 22:08:48.351152,24.0,45.0,451,165,0
2025-07-10 22:08:53.686114,24.0,45.0,27,216,0
2025-07-10 22:08:59.040308,24.0,45.0,13,579,0
2025-07-10 22:09:04.434854,24.0,45.0,18,874,0
2025-07-10 22:09:09.804614,24.0,45.0,11,142,0
2025-07-10 22:09:15.181505,24.0,45.0,16,27,0
2025-07-10 22:09:20.528740,24.0,45.0,20,660,0
2025-07-10 22:09:25.942415,24.0,45.0,18,683,0
2025-07-10 22:09:31.301678,24.0,45.0,22,463,0
2025-07-10 22:09:36.663123,24.0,45.0,17,293,0
2025-07-10 22:09:42.031453,24.0,45.0,18,565,0
2025-07-10 22:09:47.436387,24.0,45.0,20,483,0
2025-07-10 22:09:52.805234,24.0,45.0,20,286,0
2025-07-10 22:09:58.169871,24.0,46.0,11,324,0
2025-07-10 22:10:03.531617,24.0,46.0,24,260,1
2025-07-10 22:10:08.904355,24.0,45.0,12,272,0
2025-07-10 22:10:14.277466,24.0,45.0,18,0,1
2025-07-10 22:10:19.683624,24.0,46.0,14,574,0
2025-07-10 22:10:25.053250,24.0,46.0,11,311,1
2025-07-10 22:10:30.459781,24.0,47.0,7,292,1
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 22:10:38.351211,24.0,47.0,9,176,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 22:10:59.657989,24.0,46.0,11,0,0
2025-07-10 22:11:04.989782,24.0,46.0,11,6,0
2025-07-10 22:11:10.363592,24.0,45.0,11,0,0
2025-07-10 22:11:15.731272,24.0,44.0,13,245,0
2025-07-10 22:11:21.094378,24.0,45.0,9,126,0
2025-07-10 22:11:26.486824,24.0,45.0,14,108,1
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 22:13:25.389299,24.0,45.0,14,0,0
2025-07-10 22:13:30.718219,24.0,45.0,13,0,1
2025-07-10 22:13:36.092880,24.0,44.0,3,0,1
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 22:13:52.506500,24.0,44.0,14,408,0
2025-07-10 22:13:57.831008,24.0,44.0,12,0,1
2025-07-10 22:14:03.197129,24.0,45.0,18,303,1
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 22:15:34.993302,24.0,45.0,18,0,0
2025-07-10 22:15:40.012349,24.0,45.0,16,0,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 22:16:48.675132,24.0,44.0,14,138,0
2025-07-10 22:16:53.998529,24.0,44.0,10,5,0
2025-07-10 22:16:59.355050,24.0,44.0,15,39,0
2025-07-10 22:17:04.722059,24.0,44.0,11,2,1
2025-07-10 22:17:10.097708,24.0,44.0,13,6,0
2025-07-10 22:17:15.489107,24.0,44.0,15,178,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 22:19:15.794751,24.0,44.0,17,17,0
2025-07-10 22:19:21.124536,24.0,44.0,12,49,0
2025-07-10 22:19:26.489803,24.0,44.0,13,50,0
2025-07-10 22:19:31.842029,24.0,44.0,3,10,1
2025-07-10 22:19:37.408867,24.0,44.0,9,417,1
2025-07-10 22:19:42.970951,24.0,45.0,16,11,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 22:21:14.804289,24.0,45.0,17,14,0
2025-07-10 22:21:16.137086,24.0,44.0,15,14,0
2025-07-10 22:21:17.436851,24.0,44.0,11,9,1
2025-07-10 22:21:19.736588,24.0,45.0,13,10,0
2025-07-10 22:21:21.042435,24.0,45.0,15,458,1
2025-07-10 22:21:22.701257,24.0,44.0,14,12,1
2025-07-10 22:21:24.432451,24.0,45.0,16,12,1
2025-07-10 22:21:26.033039,24.0,45.0,16,14,1
2025-07-10 22:21:27.681800,24.0,45.0,17,14,0
2025-07-10 22:21:28.976736,24.0,45.0,9,12,1
2025-07-10 22:21:30.586777,24.0,45.0,8,29,1
2025-07-10 22:21:32.188274,24.0,45.0,13,11,0
2025-07-10 22:21:33.484977,24.0,45.0,9,227,0
2025-07-10 22:21:35.085353,24.0,45.0,8,15,0
2025-07-10 22:21:36.390979,25.0,45.0,8,150,1
2025-07-10 22:21:38.022161,24.0,44.0,11,17,0
2025-07-10 22:21:39.328030,24.0,44.0,16,14,0
2025-07-10 22:21:40.625045,24.0,44.0,11,83,1
2025-07-10 22:21:42.236033,24.0,44.0,15,15,0
2025-07-10 22:21:43.532186,24.0,44.0,9,15,0
2025-07-10 22:21:44.830130,24.0,44.0,11,31,0
2025-07-10 22:21:46.127811,24.0,44.0,14,49,0
2025-07-10 22:21:47.424235,24.0,44.0,17,143,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-10 22:29:03.306008,24.0,44.0,16,71,0
2025-07-10 22:29:04.761716,24.0,44.0,13,28,0
2025-07-10 22:29:06.158111,24.0,45.0,10,32,0
2025-07-10 22:29:07.553520,24.0,45.0,16,32,0
2025-07-10 22:29:08.949282,24.0,45.0,14,31,0
2025-07-10 22:29:10.345058,24.0,45.0,11,31,1
2025-07-10 22:29:11.745586,24.0,45.0,11,337,0
2025-07-10 22:29:13.146941,24.0,45.0,12,31,1
2025-07-10 22:29:14.553482,24.0,45.0,8,34,1
2025-07-10 22:29:15.962633,24.0,45.0,11,30,0
2025-07-10 22:29:17.462006,24.0,45.0,13,30,1
2025-07-10 22:29:18.930939,24.0,45.0,11,32,0
2025-07-10 22:29:20.330381,24.0,45.0,14,36,0
2025-07-10 22:29:21.753652,24.0,45.0,7,214,0
2025-07-10 22:29:23.206874,24.0,45.0,16,29,0
2025-07-10 22:29:24.607101,24.0,45.0,14,32,0
2025-07-10 22:29:26.004201,24.0,44.0,18,32,0
2025-07-10 22:29:27.403140,24.0,44.0,17,116,0
2025-07-10 22:29:28.807419,24.0,45.0,9,33,0
2025-07-10 22:29:30.208467,24.0,45.0,10,33,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 16:03:31.851891,nan,nan,48,48,0
2025-07-11 16:03:33.335179,nan,nan,122,93,0
